52.618717,1.241552
52.621815,1.242362
52.62143503,1.24129951
52.621742,1.241021
52.621265,1.241334
52.621559,1.241468
52.62341,1.24687
52.62090746,1.242259741
52.622151,1.234079
52.620991,1.241589
52.62093,1.2372091
52.62335966,1.246079206
52.6233336,1.24309659
52.62179652,1.223934889
52.62225895,1.23360157
52.62216125,1.235951185
52.62199191,1.237699986
52.62225895,1.239427328
52.62132105,1.235522032
52.62545027,1.240832806
52.62053294,1.236079931
52.62470782,1.245177984
52.62433659,1.246680021
52.61802,1.223978
52.626258,1.239379
52.62826,1.237502
52.62291352,1.243799329
52.62130802,1.236152351
52.62227686,1.243839562
52.62207658,1.235436201
52.62172487,1.235715151
52.62153925,1.236412525
52.62090746,1.235865355
52.62270835,1.240763068
52.62265299,1.240950823
52.62228826,1.242211461
52.62384161,1.240720153
52.6245222,1.240645051
52.62244783,1.244491339
52.6223599,1.245601773
52.62196586,1.245397925
52.62201145,1.246143579
52.62294934,1.246798038
52.62319683,1.246615648
52.62113217,1.242442131
52.62187468,1.233971715
52.62148225,1.237576604
52.62156204,1.238013804
52.62084395,1.241326332
52.6222,1.2432307
52.62187793,1.24024272
52.62153925,1.235387921
52.62172487,1.237978935
52.621584,1.235687
52.62164671,1.241524816
52.62231106,1.241422892
52.62425518,1.240924001
52.62323591,1.24065578
52.620892,1.241965
52.62357784,1.246588826
52.62886,1.237107
52.62326522,1.246765852
52.61939308,1.223081946
52.62190073,1.235055327
52.6219854,1.23618722
52.62176069,1.238198876
52.62168579,1.239239573
52.62200168,1.239995956
52.62229152,1.240494847
52.62145132,1.241219044
52.62424215,1.24120295
52.6233336,1.245430112
52.62079022,1.241160035
52.62151319,1.240639687
52.62111914,1.237469316
52.62080324,1.236428618
52.62023658,1.235157251
52.62117776,1.240639687
52.62087489,1.240848899
52.62227849,1.242498457
52.62158158,1.235776842
52.62240061,1.241283417
52.62342316,1.246899962
52.62296562,1.241900325
52.62151645,1.239776015
52.62227523,1.239244938
52.622109,1.236678
52.620365,1.234653
52.62127872,1.235902905
52.62207007,1.238102317
52.6228549,1.241573095
52.62310891,1.244673729
52.62453197,1.245000958
52.62185,1.2401
52.6219,1.23994
52.62194,1.23987
52.62199,1.2398
52.62204,1.23997
52.62199,1.24004
52.62134,1.23953
52.6214,1.23946
52.62139,1.23934
52.62131,1.23967
52.620763,1.24121
52.620732,1.240582
52.620732,1.24058
52.620812,1.240582
52.620878,1.24121
52.620891,1.240582
52.620968,1.240582
52.621,1.24084
52.62130477,1.238451004
52.62186816,1.239298582
52.62169231,1.23940587
52.62200494,1.2397331
52.62199843,1.240151525
52.62136664,1.239792109
52.62145783,1.240022779
52.62210589,1.240752339
52.62230129,1.240650415
52.62126569,1.241841316
52.62077231,1.233668625
52.62068,1.24005
52.62073,1.24269
52.62008026,1.237555146
52.62003466,1.23601824
52.62035219,1.240586042
52.62075928,1.234934628
52.62217102,1.242324114
52.62197563,1.243820786
52.62148063,1.244700551
52.62138944,1.244968772
52.62066158,1.240237355
52.62058016,1.239593625
52.62031148,1.236425936
52.6207088,1.24157846
52.62144155,1.242080033
52.62070554,1.241583824
52.621483,1.240428
52.62086512,1.240671873
52.62064367,1.234610081
52.62023658,1.235318184
52.62158809,1.235634685
52.62197889,1.23636961
52.62397513,1.241149306
52.62443428,1.241101027
52.62432356,1.246004105
52.6233564,1.247050166
52.62333035,1.245279908
52.62223941,1.241186857
52.61947125,1.223033667
52.62222639,1.241197586
52.62143015,1.241683066
52.621248,1.239619
52.621248,1.239721
52.621351,1.23967
52.621184,1.239675
52.6232294,1.240650415
52.62199,1.24004
52.62204,1.23997
52.62199,1.2398
52.62194,1.23987
52.6219,1.23994
52.62185,1.2401
52.620968,1.240582
52.620891,1.240582
52.620812,1.240582
52.620878,1.24121
52.620763,1.24121
52.620732,1.240582
52.621,1.24084
52.623329,1.240363
52.62227,1.2434
52.621968,1.234111
52.619782,1.218742
52.621512,1.241407
52.624377,1.246691
52.620764,1.242142
52.62215,1.237292
52.625607,1.237271
52.621598,1.23701
52.620663,1.227915
52.623037,1.240801
52.624262,1.240495
52.624262,1.240495
